ref_date,year,month,geo,price_category,value,status,value_last_year,yoy_change,event
2013-06,2013,6,"Greater Sudbury, Ontario",Total (house and land),98.6,normal,97.8,0.817995910020447,Stable
2013-07,2013,7,"Greater Sudbury, Ontario",Total (house and land),98.4,normal,97.8,0.6134969325153462,Stable
2013-08,2013,8,"Greater Sudbury, Ontario",Total (house and land),98.4,normal,97.8,0.6134969325153462,Stable
2013-09,2013,9,"Greater Sudbury, Ontario",Total (house and land),98.4,normal,97.8,0.6134969325153462,Stable
2013-10,2013,10,"Greater Sudbury, Ontario",Total (house and land),98.4,normal,97.7,0.7164790174002076,Stable
2013-11,2013,11,"Greater Sudbury, Ontario",Total (house and land),98.4,normal,97.9,0.5107252298263534,Stable
2013-12,2013,12,"Greater Sudbury, Ontario",Total (house and land),98.4,normal,97.9,0.5107252298263534,Stable
2014-01,2014,1,"Greater Sudbury, Ontario",Total (house and land),98.4,normal,97.9,0.5107252298263534,Stable
2014-02,2014,2,"Greater Sudbury, Ontario",Total (house and land),98.4,normal,98.0,0.40816326530612823,Stable
2014-03,2014,3,"Greater Sudbury, Ontario",Total (house and land),98.4,normal,98.0,0.40816326530612823,Stable
2014-04,2014,4,"Greater Sudbury, Ontario",Total (house and land),98.4,normal,98.0,0.40816326530612823,Stable
2014-05,2014,5,"Greater Sudbury, Ontario",Total (house and land),98.9,normal,98.6,0.30425963488844965,Stable
2014-06,2014,6,"Greater Sudbury, Ontario",Total (house and land),98.9,normal,98.6,0.30425963488844965,Stable
2014-07,2014,7,"Greater Sudbury, Ontario",Total (house and land),98.9,normal,98.4,0.5081300813008129,Stable
2014-08,2014,8,"Greater Sudbury, Ontario",Total (house and land),98.9,normal,98.4,0.5081300813008129,Stable
2014-09,2014,9,"Greater Sudbury, Ontario",Total (house and land),98.9,normal,98.4,0.5081300813008129,Stable
2014-10,2014,10,"Greater Sudbury, Ontario",Total (house and land),98.9,normal,98.4,0.5081300813008129,Stable
2014-11,2014,11,"Greater Sudbury, Ontario",Total (house and land),98.9,normal,98.4,0.5081300813008129,Stable
2014-12,2014,12,"Greater Sudbury, Ontario",Total (house and land),98.9,normal,98.4,0.5081300813008129,Stable
2015-01,2015,1,"Greater Sudbury, Ontario",Total (house and land),98.9,normal,98.4,0.5081300813008129,Stable
2015-02,2015,2,"Greater Sudbury, Ontario",Total (house and land),98.8,normal,98.4,0.4065040650406417,Stable
2015-03,2015,3,"Greater Sudbury, Ontario",Total (house and land),98.8,normal,98.4,0.4065040650406417,Stable
2015-04,2015,4,"Greater Sudbury, Ontario",Total (house and land),98.8,normal,98.4,0.4065040650406417,Stable
2015-05,2015,5,"Greater Sudbury, Ontario",Total (house and land),99.0,normal,98.9,0.10111223458037846,Stable
2015-06,2015,6,"Greater Sudbury, Ontario",Total (house and land),99.1,normal,98.9,0.20222446916075693,Stable
2015-07,2015,7,"Greater Sudbury, Ontario",Total (house and land),99.1,normal,98.9,0.20222446916075693,Stable
2015-08,2015,8,"Greater Sudbury, Ontario",Total (house and land),99.1,normal,98.9,0.20222446916075693,Stable
2015-09,2015,9,"Greater Sudbury, Ontario",Total (house and land),99.1,normal,98.9,0.20222446916075693,Stable
2015-10,2015,10,"Greater Sudbury, Ontario",Total (house and land),99.1,normal,98.9,0.20222446916075693,Stable
2015-11,2015,11,"Greater Sudbury, Ontario",Total (house and land),99.1,normal,98.9,0.20222446916075693,Stable
2015-12,2015,12,"Greater Sudbury, Ontario",Total (house and land),99.0,normal,98.9,0.10111223458037846,Stable
2016-01,2016,1,"Greater Sudbury, Ontario",Total (house and land),99.0,normal,98.9,0.10111223458037846,Stable
2016-02,2016,2,"Greater Sudbury, Ontario",Total (house and land),99.0,normal,98.8,0.2024291497975737,Stable
2016-03,2016,3,"Greater Sudbury, Ontario",Total (house and land),99.0,normal,98.8,0.2024291497975737,Stable
2016-04,2016,4,"Greater Sudbury, Ontario",Total (house and land),99.0,normal,98.8,0.2024291497975737,Stable
2016-05,2016,5,"Greater Sudbury, Ontario",Total (house and land),98.8,normal,99.0,-0.20202020202020488,Stable
2016-06,2016,6,"Greater Sudbury, Ontario",Total (house and land),99.0,normal,99.1,-0.1009081735620528,Stable
2016-07,2016,7,"Greater Sudbury, Ontario",Total (house and land),99.0,normal,99.1,-0.1009081735620528,Stable
2016-08,2016,8,"Greater Sudbury, Ontario",Total (house and land),99.4,normal,99.1,0.30272452068618705,Stable
2016-09,2016,9,"Greater Sudbury, Ontario",Total (house and land),99.8,normal,99.1,0.7063572149344126,Stable
2016-10,2016,10,"Greater Sudbury, Ontario",Total (house and land),100.0,normal,99.1,0.9081735620585325,Stable
2016-11,2016,11,"Greater Sudbury, Ontario",Total (house and land),100.0,normal,99.1,0.9081735620585325,Stable
2016-12,2016,12,"Greater Sudbury, Ontario",Total (house and land),100.0,normal,99.0,1.0101010101010102,Stable
2017-01,2017,1,"Greater Sudbury, Ontario",Total (house and land),99.2,normal,99.0,0.20202020202020488,Stable
2017-02,2017,2,"Greater Sudbury, Ontario",Total (house and land),99.4,normal,99.0,0.40404040404040975,Stable
2017-03,2017,3,"Greater Sudbury, Ontario",Total (house and land),99.6,normal,99.0,0.6060606060606003,Stable
2017-04,2017,4,"Greater Sudbury, Ontario",Total (house and land),99.6,normal,99.0,0.6060606060606003,Stable
2017-05,2017,5,"Greater Sudbury, Ontario",Total (house and land),99.6,normal,98.8,0.8097165991902806,Stable
2017-06,2017,6,"Greater Sudbury, Ontario",Total (house and land),99.6,normal,99.0,0.6060606060606003,Stable
2017-07,2017,7,"Greater Sudbury, Ontario",Total (house and land),99.6,normal,99.0,0.6060606060606003,Stable
2017-08,2017,8,"Greater Sudbury, Ontario",Total (house and land),99.6,normal,99.4,0.20120724346075317,Stable
2017-09,2017,9,"Greater Sudbury, Ontario",Total (house and land),99.6,normal,99.8,-0.20040080160320925,Stable
2017-10,2017,10,"Greater Sudbury, Ontario",Total (house and land),99.8,normal,100.0,-0.20000000000000281,Stable
2017-11,2017,11,"Greater Sudbury, Ontario",Total (house and land),99.8,normal,100.0,-0.20000000000000281,Stable
2017-12,2017,12,"Greater Sudbury, Ontario",Total (house and land),99.8,normal,100.0,-0.20000000000000281,Stable
2018-01,2018,1,"Greater Sudbury, Ontario",Total (house and land),99.8,normal,99.2,0.6048387096774136,Stable
2018-02,2018,2,"Greater Sudbury, Ontario",Total (house and land),99.8,normal,99.4,0.40241448692152054,Stable
2018-03,2018,3,"Greater Sudbury, Ontario",Total (house and land),100.0,normal,99.6,0.4016064257028169,Stable
2018-04,2018,4,"Greater Sudbury, Ontario",Total (house and land),100.0,normal,99.6,0.4016064257028169,Stable
2018-05,2018,5,"Greater Sudbury, Ontario",Total (house and land),100.2,normal,99.6,0.6024096385542255,Stable
2018-06,2018,6,"Greater Sudbury, Ontario",Total (house and land),100.6,normal,99.6,1.0040160642570282,Stable
2018-07,2018,7,"Greater Sudbury, Ontario",Total (house and land),100.6,normal,99.6,1.0040160642570282,Stable
2018-08,2018,8,"Greater Sudbury, Ontario",Total (house and land),100.9,normal,99.6,1.3052208835341481,Stable
2018-09,2018,9,"Greater Sudbury, Ontario",Total (house and land),100.9,normal,99.6,1.3052208835341481,Stable
2018-10,2018,10,"Greater Sudbury, Ontario",Total (house and land),100.9,normal,99.8,1.102204408817644,Stable
2018-11,2018,11,"Greater Sudbury, Ontario",Total (house and land),100.9,normal,99.8,1.102204408817644,Stable
2018-12,2018,12,"Greater Sudbury, Ontario",Total (house and land),100.7,normal,99.8,0.9018036072144346,Stable
2019-01,2019,1,"Greater Sudbury, Ontario",Total (house and land),100.9,normal,99.8,1.102204408817644,Stable
2019-02,2019,2,"Greater Sudbury, Ontario",Total (house and land),101.2,normal,99.8,1.4028056112224507,Stable
2019-03,2019,3,"Greater Sudbury, Ontario",Total (house and land),101.3,normal,100.0,1.2999999999999972,Stable
2019-04,2019,4,"Greater Sudbury, Ontario",Total (house and land),101.3,normal,100.0,1.2999999999999972,Stable
2019-05,2019,5,"Greater Sudbury, Ontario",Total (house and land),101.3,normal,100.2,1.0978043912175592,Stable
2019-06,2019,6,"Greater Sudbury, Ontario",Total (house and land),101.0,normal,100.6,0.39761431411531384,Stable
2019-07,2019,7,"Greater Sudbury, Ontario",Total (house and land),101.3,normal,100.6,0.6958250497017922,Stable
2019-08,2019,8,"Greater Sudbury, Ontario",Total (house and land),101.7,normal,100.9,0.7928642220019794,Stable
2019-09,2019,9,"Greater Sudbury, Ontario",Total (house and land),101.7,normal,100.9,0.7928642220019794,Stable
2019-10,2019,10,"Greater Sudbury, Ontario",Total (house and land),101.7,normal,100.9,0.7928642220019794,Stable
2019-11,2019,11,"Greater Sudbury, Ontario",Total (house and land),101.9,normal,100.9,0.9910802775024776,Stable
2019-12,2019,12,"Greater Sudbury, Ontario",Total (house and land),101.6,normal,100.7,0.8937437934458704,Stable
2020-01,2020,1,"Greater Sudbury, Ontario",Total (house and land),102.7,normal,100.9,1.783944499504457,Stable
2020-02,2020,2,"Greater Sudbury, Ontario",Total (house and land),102.7,normal,101.2,1.4822134387351777,Stable
2020-03,2020,3,"Greater Sudbury, Ontario",Total (house and land),102.7,normal,101.3,1.3820335636722663,Stable
2020-04,2020,4,"Greater Sudbury, Ontario",Total (house and land),102.8,normal,101.3,1.4807502467917077,Stable
2020-05,2020,5,"Greater Sudbury, Ontario",Total (house and land),102.8,normal,101.3,1.4807502467917077,Stable
2020-06,2020,6,"Greater Sudbury, Ontario",Total (house and land),102.8,normal,101.0,1.7821782178217793,Stable
2020-07,2020,7,"Greater Sudbury, Ontario",Total (house and land),102.8,normal,101.3,1.4807502467917077,Stable
2020-08,2020,8,"Greater Sudbury, Ontario",Total (house and land),103.5,normal,101.7,1.769911504424776,Stable
2020-09,2020,9,"Greater Sudbury, Ontario",Total (house and land),103.7,normal,101.7,1.966568338249754,Stable
2020-10,2020,10,"Greater Sudbury, Ontario",Total (house and land),104.2,normal,101.7,2.4582104228121926,Stable
2020-11,2020,11,"Greater Sudbury, Ontario",Total (house and land),104.2,normal,101.9,2.2571148184494576,Stable
2020-12,2020,12,"Greater Sudbury, Ontario",Total (house and land),104.7,normal,101.6,3.051181102362213,Stable
2021-01,2021,1,"Greater Sudbury, Ontario",Total (house and land),106.1,normal,102.7,3.310613437195707,Stable
2021-02,2021,2,"Greater Sudbury, Ontario",Total (house and land),108.2,normal,102.7,5.355404089581304,Stable
2021-03,2021,3,"Greater Sudbury, Ontario",Total (house and land),109.6,normal,102.7,6.718597857838356,Stable
2021-04,2021,4,"Greater Sudbury, Ontario",Total (house and land),118.0,normal,102.8,14.785992217898835,Stable
2021-05,2021,5,"Greater Sudbury, Ontario",Total (house and land),118.7,normal,102.8,15.466926070038916,Boom
2021-06,2021,6,"Greater Sudbury, Ontario",Total (house and land),118.7,normal,102.8,15.466926070038916,Boom
2021-07,2021,7,"Greater Sudbury, Ontario",Total (house and land),120.9,normal,102.8,17.607003891050592,Boom
2021-08,2021,8,"Greater Sudbury, Ontario",Total (house and land),120.9,normal,103.5,16.811594202898554,Boom
2021-09,2021,9,"Greater Sudbury, Ontario",Total (house and land),120.2,normal,103.7,15.911282545805209,Boom
2021-10,2021,10,"Greater Sudbury, Ontario",Total (house and land),120.1,normal,104.2,15.25911708253358,Boom
2021-11,2021,11,"Greater Sudbury, Ontario",Total (house and land),121.4,normal,104.2,16.50671785028791,Boom
2021-12,2021,12,"Greater Sudbury, Ontario",Total (house and land),121.4,normal,104.7,15.950334288443175,Boom
2022-01,2022,1,"Greater Sudbury, Ontario",Total (house and land),121.4,normal,106.1,14.420358152686157,Stable
2022-02,2022,2,"Greater Sudbury, Ontario",Total (house and land),121.4,normal,108.2,12.199630314232904,Stable
2022-03,2022,3,"Greater Sudbury, Ontario",Total (house and land),121.4,normal,109.6,10.766423357664245,Stable
2022-04,2022,4,"Greater Sudbury, Ontario",Total (house and land),121.4,normal,118.0,2.8813559322033946,Stable
2022-05,2022,5,"Greater Sudbury, Ontario",Total (house and land),121.8,normal,118.7,2.611625947767476,Stable
2022-06,2022,6,"Greater Sudbury, Ontario",Total (house and land),122.0,normal,118.7,2.7801179443976385,Stable
2022-07,2022,7,"Greater Sudbury, Ontario",Total (house and land),122.0,normal,120.9,0.9098428453267116,Stable
2022-08,2022,8,"Greater Sudbury, Ontario",Total (house and land),122.0,normal,120.9,0.9098428453267116,Stable
2022-09,2022,9,"Greater Sudbury, Ontario",Total (house and land),122.0,normal,120.2,1.4975041597337746,Stable
2022-10,2022,10,"Greater Sudbury, Ontario",Total (house and land),122.0,normal,120.1,1.5820149875104126,Stable
2022-11,2022,11,"Greater Sudbury, Ontario",Total (house and land),121.4,normal,121.4,0.0,Stable
2022-12,2022,12,"Greater Sudbury, Ontario",Total (house and land),121.4,normal,121.4,0.0,Stable
2023-01,2023,1,"Greater Sudbury, Ontario",Total (house and land),121.4,normal,121.4,0.0,Stable
2023-02,2023,2,"Greater Sudbury, Ontario",Total (house and land),121.4,normal,121.4,0.0,Stable
2023-03,2023,3,"Greater Sudbury, Ontario",Total (house and land),121.4,normal,121.4,0.0,Stable
2023-04,2023,4,"Greater Sudbury, Ontario",Total (house and land),121.4,normal,121.4,0.0,Stable
2023-05,2023,5,"Greater Sudbury, Ontario",Total (house and land),120.0,normal,121.8,-1.4778325123152687,Stable
2023-06,2023,6,"Greater Sudbury, Ontario",Total (house and land),120.7,normal,122.0,-1.065573770491801,Stable
2023-07,2023,7,"Greater Sudbury, Ontario",Total (house and land),119.9,normal,122.0,-1.7213114754098313,Stable
2023-08,2023,8,"Greater Sudbury, Ontario",Total (house and land),119.9,normal,122.0,-1.7213114754098313,Stable
2023-09,2023,9,"Greater Sudbury, Ontario",Total (house and land),119.9,normal,122.0,-1.7213114754098313,Stable
2023-10,2023,10,"Greater Sudbury, Ontario",Total (house and land),119.9,normal,122.0,-1.7213114754098313,Stable
2023-11,2023,11,"Greater Sudbury, Ontario",Total (house and land),119.2,normal,121.4,-1.8121911037891292,Stable
2023-12,2023,12,"Greater Sudbury, Ontario",Total (house and land),119.2,normal,121.4,-1.8121911037891292,Stable
2024-01,2024,1,"Greater Sudbury, Ontario",Total (house and land),119.2,normal,121.4,-1.8121911037891292,Stable
2024-02,2024,2,"Greater Sudbury, Ontario",Total (house and land),119.2,normal,121.4,-1.8121911037891292,Stable
2024-03,2024,3,"Greater Sudbury, Ontario",Total (house and land),119.2,normal,121.4,-1.8121911037891292,Stable
2024-04,2024,4,"Greater Sudbury, Ontario",Total (house and land),119.2,normal,121.4,-1.8121911037891292,Stable
2024-05,2024,5,"Greater Sudbury, Ontario",Total (house and land),118.8,normal,120.0,-1.0000000000000024,Stable
2024-06,2024,6,"Greater Sudbury, Ontario",Total (house and land),118.8,normal,120.7,-1.5741507870753981,Stable
2024-07,2024,7,"Greater Sudbury, Ontario",Total (house and land),118.8,normal,119.9,-0.9174311926605574,Stable
2024-08,2024,8,"Greater Sudbury, Ontario",Total (house and land),118.8,normal,119.9,-0.9174311926605574,Stable
