ref_date,year,month,geo,price_category,value,status,value_last_year,yoy_change
1996-02,1996,2,"Toronto, Ontario",Total (house and land),50.1,normal,50.9,-1.5717092337917429
1996-03,1996,3,"Toronto, Ontario",Total (house and land),50.2,normal,51.0,-1.5686274509803866
1996-04,1996,4,"Toronto, Ontario",Total (house and land),50.0,normal,50.9,-1.7681728880157142
1996-05,1996,5,"Toronto, Ontario",Total (house and land),49.9,normal,50.8,-1.771653543307084
1996-06,1996,6,"Toronto, Ontario",Total (house and land),50.0,normal,50.5,-0.9900990099009901
1996-07,1996,7,"Toronto, Ontario",Total (house and land),50.0,normal,50.7,-1.3806706114398477
1996-08,1996,8,"Toronto, Ontario",Total (house and land),50.0,normal,50.7,-1.3806706114398477
1996-09,1996,9,"Toronto, Ontario",Total (house and land),49.9,normal,50.7,-1.577909270216971
1996-10,1996,10,"Toronto, Ontario",Total (house and land),50.0,normal,50.5,-0.9900990099009901
1996-11,1996,11,"Toronto, Ontario",Total (house and land),50.1,normal,50.3,-0.3976143141152997
1996-12,1996,12,"Toronto, Ontario",Total (house and land),50.1,normal,50.5,-0.7920792079207893
1997-01,1997,1,"Toronto, Ontario",Total (house and land),50.3,normal,50.6,-0.5928853754940795
1997-02,1997,2,"Toronto, Ontario",Total (house and land),50.4,normal,50.1,0.5988023952095751
1997-03,1997,3,"Toronto, Ontario",Total (house and land),50.5,normal,50.2,0.5976095617529823
1997-04,1997,4,"Toronto, Ontario",Total (house and land),50.9,normal,50.0,1.7999999999999972
1997-05,1997,5,"Toronto, Ontario",Total (house and land),51.1,normal,49.9,2.404809619238483
1997-06,1997,6,"Toronto, Ontario",Total (house and land),51.1,normal,50.0,2.200000000000003
1997-07,1997,7,"Toronto, Ontario",Total (house and land),51.3,normal,50.0,2.5999999999999943
1997-08,1997,8,"Toronto, Ontario",Total (house and land),51.3,normal,50.0,2.5999999999999943
1997-09,1997,9,"Toronto, Ontario",Total (house and land),51.4,normal,49.9,3.0060120240480965
1997-10,1997,10,"Toronto, Ontario",Total (house and land),51.4,normal,50.0,2.799999999999997
1997-11,1997,11,"Toronto, Ontario",Total (house and land),52.0,normal,50.1,3.7924151696606754
1997-12,1997,12,"Toronto, Ontario",Total (house and land),52.1,normal,50.1,3.992015968063872
1998-01,1998,1,"Toronto, Ontario",Total (house and land),52.2,normal,50.3,3.777335984095439
1998-02,1998,2,"Toronto, Ontario",Total (house and land),52.3,normal,50.4,3.7698412698412667
1998-03,1998,3,"Toronto, Ontario",Total (house and land),52.3,normal,50.5,3.5643564356435586
1998-04,1998,4,"Toronto, Ontario",Total (house and land),52.5,normal,50.9,3.1434184675834995
1998-05,1998,5,"Toronto, Ontario",Total (house and land),52.7,normal,51.1,3.1311154598825857
1998-06,1998,6,"Toronto, Ontario",Total (house and land),52.8,normal,51.1,3.326810176125236
1998-07,1998,7,"Toronto, Ontario",Total (house and land),52.9,normal,51.3,3.1189083820662797
1998-08,1998,8,"Toronto, Ontario",Total (house and land),52.9,normal,51.3,3.1189083820662797
1998-09,1998,9,"Toronto, Ontario",Total (house and land),53.0,normal,51.4,3.1128404669260727
1998-10,1998,10,"Toronto, Ontario",Total (house and land),53.1,normal,51.4,3.307392996108955
1998-11,1998,11,"Toronto, Ontario",Total (house and land),53.3,normal,52.0,2.4999999999999947
1998-12,1998,12,"Toronto, Ontario",Total (house and land),53.2,normal,52.1,2.1113243761996188
1999-01,1999,1,"Toronto, Ontario",Total (house and land),53.3,normal,52.2,2.107279693486579
1999-02,1999,2,"Toronto, Ontario",Total (house and land),53.4,normal,52.3,2.103250478011475
1999-03,1999,3,"Toronto, Ontario",Total (house and land),53.4,normal,52.3,2.103250478011475
1999-04,1999,4,"Toronto, Ontario",Total (house and land),53.5,normal,52.5,1.9047619047619049
1999-05,1999,5,"Toronto, Ontario",Total (house and land),53.5,normal,52.7,1.5180265654648901
1999-06,1999,6,"Toronto, Ontario",Total (house and land),53.5,normal,52.8,1.3257575757575812
1999-07,1999,7,"Toronto, Ontario",Total (house and land),53.5,normal,52.9,1.1342155009451822
1999-08,1999,8,"Toronto, Ontario",Total (house and land),53.6,normal,52.9,1.3232514177693815
1999-09,1999,9,"Toronto, Ontario",Total (house and land),53.9,normal,53.0,1.698113207547167
1999-10,1999,10,"Toronto, Ontario",Total (house and land),54.0,normal,53.1,1.6949152542372854
1999-11,1999,11,"Toronto, Ontario",Total (house and land),54.4,normal,53.3,2.06378986866792
1999-12,1999,12,"Toronto, Ontario",Total (house and land),54.5,normal,53.2,2.4436090225563856
2000-01,2000,1,"Toronto, Ontario",Total (house and land),54.5,normal,53.3,2.2514071294559157
2000-02,2000,2,"Toronto, Ontario",Total (house and land),54.8,normal,53.4,2.621722846441945
2000-03,2000,3,"Toronto, Ontario",Total (house and land),54.9,normal,53.4,2.8089887640449436
2000-04,2000,4,"Toronto, Ontario",Total (house and land),55.0,normal,53.5,2.803738317757009
2000-05,2000,5,"Toronto, Ontario",Total (house and land),55.1,normal,53.5,2.990654205607479
2000-06,2000,6,"Toronto, Ontario",Total (house and land),55.1,normal,53.5,2.990654205607479
2000-07,2000,7,"Toronto, Ontario",Total (house and land),55.2,normal,53.5,3.1775700934579496
2000-08,2000,8,"Toronto, Ontario",Total (house and land),55.3,normal,53.6,3.171641791044768
2000-09,2000,9,"Toronto, Ontario",Total (house and land),55.3,normal,53.9,2.5974025974025947
2000-10,2000,10,"Toronto, Ontario",Total (house and land),55.4,normal,54.0,2.59259259259259
2000-11,2000,11,"Toronto, Ontario",Total (house and land),55.7,normal,54.4,2.389705882352949
2000-12,2000,12,"Toronto, Ontario",Total (house and land),55.8,normal,54.5,2.385321100917426
2001-01,2001,1,"Toronto, Ontario",Total (house and land),55.8,normal,54.5,2.385321100917426
2001-02,2001,2,"Toronto, Ontario",Total (house and land),55.9,normal,54.8,2.0072992700729952
2001-03,2001,3,"Toronto, Ontario",Total (house and land),56.2,normal,54.9,2.367941712204015
2001-04,2001,4,"Toronto, Ontario",Total (house and land),56.3,normal,55.0,2.3636363636363584
2001-05,2001,5,"Toronto, Ontario",Total (house and land),56.3,normal,55.1,2.177858439201444
2001-06,2001,6,"Toronto, Ontario",Total (house and land),56.5,normal,55.1,2.5408348457350245
2001-07,2001,7,"Toronto, Ontario",Total (house and land),56.6,normal,55.2,2.5362318840579685
2001-08,2001,8,"Toronto, Ontario",Total (house and land),56.7,normal,55.3,2.5316455696202635
2001-09,2001,9,"Toronto, Ontario",Total (house and land),56.8,normal,55.3,2.7124773960217
2001-10,2001,10,"Toronto, Ontario",Total (house and land),56.8,normal,55.4,2.5270758122743655
2001-11,2001,11,"Toronto, Ontario",Total (house and land),57.0,normal,55.7,2.33393177737881
2001-12,2001,12,"Toronto, Ontario",Total (house and land),57.0,normal,55.8,2.1505376344086073
2002-01,2002,1,"Toronto, Ontario",Total (house and land),57.1,normal,55.8,2.32974910394266
2002-02,2002,2,"Toronto, Ontario",Total (house and land),57.6,normal,55.9,3.0411449016100227
2002-03,2002,3,"Toronto, Ontario",Total (house and land),57.6,normal,56.2,2.4911032028469724
2002-04,2002,4,"Toronto, Ontario",Total (house and land),57.9,normal,56.3,2.841918294849026
2002-05,2002,5,"Toronto, Ontario",Total (house and land),58.3,normal,56.3,3.5523978685612794
2002-06,2002,6,"Toronto, Ontario",Total (house and land),58.3,normal,56.5,3.185840707964597
2002-07,2002,7,"Toronto, Ontario",Total (house and land),58.4,normal,56.6,3.1802120141342707
2002-08,2002,8,"Toronto, Ontario",Total (house and land),58.7,normal,56.7,3.527336860670194
2002-09,2002,9,"Toronto, Ontario",Total (house and land),58.7,normal,56.8,3.3450704225352212
2002-10,2002,10,"Toronto, Ontario",Total (house and land),59.1,normal,56.8,4.049295774647895
2002-11,2002,11,"Toronto, Ontario",Total (house and land),59.4,normal,57.0,4.210526315789472
2002-12,2002,12,"Toronto, Ontario",Total (house and land),59.5,normal,57.0,4.385964912280701
2003-01,2003,1,"Toronto, Ontario",Total (house and land),59.6,normal,57.1,4.378283712784588
2003-02,2003,2,"Toronto, Ontario",Total (house and land),59.9,normal,57.6,3.9930555555555505
2003-03,2003,3,"Toronto, Ontario",Total (house and land),60.0,normal,57.6,4.166666666666664
2003-04,2003,4,"Toronto, Ontario",Total (house and land),60.2,normal,57.9,3.9723661485319592
2003-05,2003,5,"Toronto, Ontario",Total (house and land),60.8,normal,58.3,4.288164665523157
2003-06,2003,6,"Toronto, Ontario",Total (house and land),60.9,normal,58.3,4.4596912521440855
2003-07,2003,7,"Toronto, Ontario",Total (house and land),61.2,normal,58.4,4.794520547945213
2003-08,2003,8,"Toronto, Ontario",Total (house and land),61.6,normal,58.7,4.940374787052808
2003-09,2003,9,"Toronto, Ontario",Total (house and land),61.8,normal,58.7,5.2810902896081675
2003-10,2003,10,"Toronto, Ontario",Total (house and land),62.0,normal,59.1,4.906937394247037
2003-11,2003,11,"Toronto, Ontario",Total (house and land),62.6,normal,59.4,5.387205387205392
2003-12,2003,12,"Toronto, Ontario",Total (house and land),62.7,normal,59.5,5.3781512605042066
2004-01,2004,1,"Toronto, Ontario",Total (house and land),62.8,normal,59.6,5.369127516778517
2004-02,2004,2,"Toronto, Ontario",Total (house and land),63.1,normal,59.9,5.342237061769621
2004-03,2004,3,"Toronto, Ontario",Total (house and land),63.2,normal,60.0,5.3333333333333375
2004-04,2004,4,"Toronto, Ontario",Total (house and land),63.9,normal,60.2,6.146179401993348
2004-05,2004,5,"Toronto, Ontario",Total (house and land),64.6,normal,60.8,6.249999999999996
2004-06,2004,6,"Toronto, Ontario",Total (house and land),65.2,normal,60.9,7.0607553366174125
2004-07,2004,7,"Toronto, Ontario",Total (house and land),65.2,normal,61.2,6.535947712418301
2004-08,2004,8,"Toronto, Ontario",Total (house and land),65.5,normal,61.6,6.331168831168829
2004-09,2004,9,"Toronto, Ontario",Total (house and land),65.6,normal,61.8,6.148867313915853
2004-10,2004,10,"Toronto, Ontario",Total (house and land),65.7,normal,62.0,5.967741935483875
2004-11,2004,11,"Toronto, Ontario",Total (house and land),65.9,normal,62.6,5.271565495207675
2004-12,2004,12,"Toronto, Ontario",Total (house and land),66.0,normal,62.7,5.263157894736838
2005-01,2005,1,"Toronto, Ontario",Total (house and land),66.1,normal,62.8,5.254777070063691
2005-02,2005,2,"Toronto, Ontario",Total (house and land),66.2,normal,63.1,4.912836767036452
2005-03,2005,3,"Toronto, Ontario",Total (house and land),66.6,normal,63.2,5.379746835443024
2005-04,2005,4,"Toronto, Ontario",Total (house and land),66.9,normal,63.9,4.6948356807511855
2005-05,2005,5,"Toronto, Ontario",Total (house and land),67.2,normal,64.6,4.024767801857599
2005-06,2005,6,"Toronto, Ontario",Total (house and land),68.0,normal,65.2,4.294478527607358
2005-07,2005,7,"Toronto, Ontario",Total (house and land),68.0,normal,65.2,4.294478527607358
2005-08,2005,8,"Toronto, Ontario",Total (house and land),68.2,normal,65.5,4.122137404580157
2005-09,2005,9,"Toronto, Ontario",Total (house and land),68.4,normal,65.6,4.268292682926847
2005-10,2005,10,"Toronto, Ontario",Total (house and land),68.7,normal,65.7,4.5662100456621
2005-11,2005,11,"Toronto, Ontario",Total (house and land),68.7,normal,65.9,4.248861911987856
2005-12,2005,12,"Toronto, Ontario",Total (house and land),68.7,normal,66.0,4.090909090909095
2006-01,2006,1,"Toronto, Ontario",Total (house and land),69.1,normal,66.1,4.538577912254161
2006-02,2006,2,"Toronto, Ontario",Total (house and land),69.3,normal,66.2,4.682779456193345
2006-03,2006,3,"Toronto, Ontario",Total (house and land),69.5,normal,66.6,4.3543543543543635
2006-04,2006,4,"Toronto, Ontario",Total (house and land),69.7,normal,66.9,4.18535127055306
2006-05,2006,5,"Toronto, Ontario",Total (house and land),69.9,normal,67.2,4.017857142857147
2006-06,2006,6,"Toronto, Ontario",Total (house and land),70.2,normal,68.0,3.2352941176470633
2006-07,2006,7,"Toronto, Ontario",Total (house and land),70.5,normal,68.0,3.6764705882352944
2006-08,2006,8,"Toronto, Ontario",Total (house and land),70.8,normal,68.2,3.8123167155425137
2006-09,2006,9,"Toronto, Ontario",Total (house and land),70.8,normal,68.4,3.5087719298245488
2006-10,2006,10,"Toronto, Ontario",Total (house and land),70.8,normal,68.7,3.0567685589519566
2006-11,2006,11,"Toronto, Ontario",Total (house and land),71.0,normal,68.7,3.347889374090243
2006-12,2006,12,"Toronto, Ontario",Total (house and land),71.1,normal,68.7,3.493449781659376
2007-01,2007,1,"Toronto, Ontario",Total (house and land),71.1,normal,69.1,2.8943560057887123
2007-02,2007,2,"Toronto, Ontario",Total (house and land),71.2,normal,69.3,2.74170274170275
2007-03,2007,3,"Toronto, Ontario",Total (house and land),71.3,normal,69.5,2.5899280575539527
2007-04,2007,4,"Toronto, Ontario",Total (house and land),71.3,normal,69.7,2.2955523672883706
2007-05,2007,5,"Toronto, Ontario",Total (house and land),71.6,normal,69.9,2.4320457796852484
2007-06,2007,6,"Toronto, Ontario",Total (house and land),72.0,normal,70.2,2.56410256410256
2007-07,2007,7,"Toronto, Ontario",Total (house and land),72.2,normal,70.5,2.411347517730501
2007-08,2007,8,"Toronto, Ontario",Total (house and land),72.4,normal,70.8,2.2598870056497296
2007-09,2007,9,"Toronto, Ontario",Total (house and land),72.7,normal,70.8,2.683615819209048
2007-10,2007,10,"Toronto, Ontario",Total (house and land),72.7,normal,70.8,2.683615819209048
2007-11,2007,11,"Toronto, Ontario",Total (house and land),73.4,normal,71.0,3.380281690140853
2007-12,2007,12,"Toronto, Ontario",Total (house and land),73.5,normal,71.1,3.3755274261603456
2008-01,2008,1,"Toronto, Ontario",Total (house and land),74.1,normal,71.1,4.219409282700423
2008-02,2008,2,"Toronto, Ontario",Total (house and land),74.3,normal,71.2,4.353932584269655
2008-03,2008,3,"Toronto, Ontario",Total (house and land),74.5,normal,71.3,4.488078541374478
2008-04,2008,4,"Toronto, Ontario",Total (house and land),74.6,normal,71.3,4.628330995792423
2008-05,2008,5,"Toronto, Ontario",Total (house and land),74.5,normal,71.6,4.050279329608947
2008-06,2008,6,"Toronto, Ontario",Total (house and land),74.8,normal,72.0,3.888888888888885
2008-07,2008,7,"Toronto, Ontario",Total (house and land),74.8,normal,72.2,3.601108033240989
2008-08,2008,8,"Toronto, Ontario",Total (house and land),74.9,normal,72.4,3.4530386740331487
2008-09,2008,9,"Toronto, Ontario",Total (house and land),74.9,normal,72.7,3.0261348005502104
2008-10,2008,10,"Toronto, Ontario",Total (house and land),74.9,normal,72.7,3.0261348005502104
2008-11,2008,11,"Toronto, Ontario",Total (house and land),74.9,normal,73.4,2.043596730245232
2008-12,2008,12,"Toronto, Ontario",Total (house and land),74.9,normal,73.5,1.9047619047619126
2009-01,2009,1,"Toronto, Ontario",Total (house and land),74.9,normal,74.1,1.0796221322537265
2009-02,2009,2,"Toronto, Ontario",Total (house and land),74.9,normal,74.3,0.8075370121130666
2009-03,2009,3,"Toronto, Ontario",Total (house and land),74.6,normal,74.5,0.13422818791945546
2009-04,2009,4,"Toronto, Ontario",Total (house and land),74.2,normal,74.6,-0.5361930294906053
2009-05,2009,5,"Toronto, Ontario",Total (house and land),74.0,normal,74.5,-0.6711409395973155
2009-06,2009,6,"Toronto, Ontario",Total (house and land),73.9,normal,74.8,-1.2032085561497212
2009-07,2009,7,"Toronto, Ontario",Total (house and land),74.0,normal,74.8,-1.0695187165775364
2009-08,2009,8,"Toronto, Ontario",Total (house and land),74.1,normal,74.9,-1.068090787716971
2009-09,2009,9,"Toronto, Ontario",Total (house and land),74.5,normal,74.9,-0.5340453938584855
2009-10,2009,10,"Toronto, Ontario",Total (house and land),74.7,normal,74.9,-0.26702269692924274
2009-11,2009,11,"Toronto, Ontario",Total (house and land),75.2,normal,74.9,0.4005340453938547
2009-12,2009,12,"Toronto, Ontario",Total (house and land),75.7,normal,74.9,1.068090787716952
2010-01,2010,1,"Toronto, Ontario",Total (house and land),76.1,normal,74.9,1.6021361815754187
2010-02,2010,2,"Toronto, Ontario",Total (house and land),75.6,normal,74.9,0.9345794392523211
2010-03,2010,3,"Toronto, Ontario",Total (house and land),75.7,normal,74.6,1.4745308310992074
2010-04,2010,4,"Toronto, Ontario",Total (house and land),75.8,normal,74.2,2.156334231805922
2010-05,2010,5,"Toronto, Ontario",Total (house and land),76.3,normal,74.0,3.1081081081081043
2010-06,2010,6,"Toronto, Ontario",Total (house and land),76.5,normal,73.9,3.518267929634634
2010-07,2010,7,"Toronto, Ontario",Total (house and land),76.6,normal,74.0,3.513513513513506
2010-08,2010,8,"Toronto, Ontario",Total (house and land),76.8,normal,74.1,3.643724696356279
2010-09,2010,9,"Toronto, Ontario",Total (house and land),76.8,normal,74.5,3.087248322147647
2010-10,2010,10,"Toronto, Ontario",Total (house and land),76.9,normal,74.7,2.945113788487286
2010-11,2010,11,"Toronto, Ontario",Total (house and land),77.3,normal,75.2,2.792553191489354
2010-12,2010,12,"Toronto, Ontario",Total (house and land),77.4,normal,75.7,2.245706737120215
2011-01,2011,1,"Toronto, Ontario",Total (house and land),77.7,normal,76.1,2.1024967148488947
2011-02,2011,2,"Toronto, Ontario",Total (house and land),78.1,normal,75.6,3.3068783068783074
2011-03,2011,3,"Toronto, Ontario",Total (house and land),78.4,normal,75.7,3.566710700132104
2011-04,2011,4,"Toronto, Ontario",Total (house and land),78.8,normal,75.8,3.95778364116095
2011-05,2011,5,"Toronto, Ontario",Total (house and land),79.6,normal,76.3,4.325032765399734
